-404999908778043534	0	220865_2_1	0
-404999908778043534	0	220865_3_1	0
-4050423775213461590	0	535434_1_1	1
-4050423775213461590	0	535434_2_1	0
-4050423775213461590	0	535434_3_1	0
-4051268688859078739	0	71426_1_1	1
-4053692997905599853	0	528292_3_1	1
-4061835042254112636	0	19290_1_1	1
-4061835042254112636	0	19290_2_1	0
-4061835042254112636	0	19290_4_1	0
-4067958282911724943	0	22168_2_1	0
-4067958282911724943	0	22168_4_1	1
-4084951426823028623	0	600187_1_1	1
-4088377895129632443	0	25737_1_1	1
-4088377895129632443	0	25737_3_1	0
-409044627866075609	0	574164_1_1	1
-409044627866075609	0	574164_2_1	0
-409044627866075609	0	574164_3_1	0
-409227090833278325	0	37035_1_1_1	1
-4100038863739510488	0	531718_1_1	0
-4100038863739510488	0	531718_2_1	1
-4107171938005111385	0	199046_1_1	1
-410839729942974549	0	14471_2_1	1
-410839729942974549	0	14471_3_1	0
-4121339985070613108	0	551396_1_1	1
-4122306166606005151	0	38506_1_1	1
-4122306166606005151	0	38506_2_1	1
-4126636716093336218	0	546799_2_1	1
-4126636716093336218	0	546799_3_1	0
-4126636716093336218	0	546799_4_1	0
-4126760772311874845	0	70396_1_1	1
-412704402378132556	0	522766_2_1	0
-412704402378132556	0	522766_3_1	1
-4135847343122166375	0	177436_2_1	1
-4135847343122166375	0	177436_3_1	0
-4147314935049870932	0	65803_1_1	1
-4148467874672949171	0	71277_1_1	1
-4148467874672949171	0	71277_2_1	0
-4148467874672949171	0	71277_6_1	0
-4151540444772840389	0	485521_1_1	0
-4151540444772840389	0	485521_2_1	1
-4151540444772840389	0	485521_3_1	0
-4156544226829678827	0	189654_1_1	1
-4170164100286102894	0	57080_1_1	1
-4173856451403193565	0	157573_1_1	1
-4173856451403193565	0	157573_2_1	0
-4184660788458937931	0	126028_1_1	0
-4184660788458937931	0	126028_2_1	1
-4184660788458937931	0	126028_5_1	0
-4184686472537082299	0	192081_1_1	1
-4190924284737944612	0	496732_1_1	0
-4190924284737944612	0	496732_2_1_2	1
-4193725426905245168	0	157573_1_1	1
-4193725426905245168	0	157573_2_1	0
-4198830677001863303	0	514265_1_1	0
-4198830677001863303	0	514265_2_1	0
-4198830677001863303	0	514265_3_1	1
-4205829640790560576	0	40609_1_1	1
-4210507192111074957	0	45015_1_1	0
-4210507192111074957	0	45015_2_1_1	1
-4210545354148961466	0	41587_1_1	1
-4217372800375117893	0	613082_2_1	1
-4217372800375117893	0	613082_3_1	1
-4219938482902106208	0	499498_1_1	1
-4224394370408036490	0	21097_1_1	1
-4224394370408036490	0	21097_2_1	1
-4224394370408036490	0	21097_3_1	0
-4226128520010915684	0	126122_1_1	1
-4226128520010915684	0	126122_2_1	0
-4232596971040531541	0	649427_1_1	1
-4232596971040531541	0	649427_3_1	0
-4238015325011676064	0	530114_1_1	1
-4238015325011676064	0	530114_2_1_1	0
-4238015325011676064	0	530114_2_1_2	0
-4238015325011676064	0	530114_2_1_3	0
-4238015325011676064	0	530114_2_1_4	0
-4239414961784833233	0	71426_1_1	1
-4241366831968212355	0	578150_2_1	1
-4241366831968212355	0	578150_4_1	0
-4246485717676845524	0	13522_1_1	1
-4246485717676845524	0	13522_2_1	0
-4246485717676845524	0	13522_3_1	0
-4249530305866867032	0	164672_1_1	0
-4249530305866867032	0	164672_3_1	1
-4250654384273606938	0	71735_1_1	1
-4261123691157052225	0	498329_1_1	1
-4261123691157052225	0	498329_2_1	1
-4261123691157052225	0	498329_3_1	0
-4264805454864365541	0	137816_1_1	1
-4264805454864365541	0	137816_2_1	0
-4264805454864365541	0	137816_3_1	0
-426700818087572322	0	653618_1_1	1
-4274512244902264742	0	479508_2_1	1
-4302870550911789115	0	135161_2_1	1
-4302870550911789115	0	135161_3_1	0
-4309384547461579639	0	661840_1_1	1
-4309384547461579639	0	661840_3_1	1
-4317640688169201843	0	557567_1_1	0
-4317640688169201843	0	557567_2_1	1
-4317640688169201843	0	557567_4_1	0
-4320314591805585520	0	645522_1_1	1
-4320314591805585520	0	645522_2_1	0
-432135186125336608	0	122065_1_1	1
-432135186125336608	0	122065_2_1	1
-432135186125336608	0	122065_3_1	0
-4335685210786438030	0	202008_1_1	1
-4335685210786438030	0	202008_2_1	0
-4335685210786438030	0	202008_3_1	0
-4335788466762701855	0	514929_3_1	1
-4335788466762701855	0	514929_5_1	1
-4349978645702796723	0	523964_1_1	1
-4355203812220215721	0	22086_1_1	0
-4355203812220215721	0	22086_2_1	1
-4357808613500607083	0	14910_1_1	1
-4357808613500607083	0	14910_2_1	0
-4357808613500607083	0	14910_3_1	0
-4360112277136232567	0	15479_1_1_2	1
-43746248409121040	0	4042_1_1	1
-43746248409121040	0	4042_2_1_1	1
-4374821084460764102	0	516943_1_1	1
-4374821084460764102	0	516943_3_1	1
-438157200081166428	0	534497_1_1	1
-438157200081166428	0	534497_2_1	1
-438157200081166428	0	534497_3_1	0
-4384687924581403670	0	550693_1_1	1
-4385354455126031202	0	21441_1_1	0
-4385354455126031202	0	21441_3_1_1	1
-4386602860603653040	0	517108_1_1	1
-4386602860603653040	0	517108_2_1	1
-4393306344497846455	0	14210_1_1_3	0
-4393306344497846455	0	31087_1_1	1
-439571981194520929	0	18220_1_1_1	1
-4399002680242028415	0	17191_1_1	1
-4399002680242028415	0	17191_3_1	0
-439989084524215355	0	556676_1_1	1
-439989084524215355	0	556676_2_1	0
-439989084524215355	0	556676_3_1	0
-4406069185795502472	0	559958_1_1	0
-4406069185795502472	0	559958_2_1	1
-4406069185795502472	0	559958_3_1	0
-4417814936869043196	0	39222_2_1	1
-4417814936869043196	0	39222_3_1	0
-4417814936869043196	0	39222_4_1	1
-4418105383462953727	0	54153_1_1	1
-4419730446073028586	0	53229_1_1	1
-4419730446073028586	0	53229_2_1	0
-4419730446073028586	0	53229_3_1	0
-4420809664813209275	0	605038_1_1	1
-4420809664813209275	0	605038_2_1	0
-4420809664813209275	0	605038_3_1	0
-4429784821197493275	0	86653_1_1	1
-4438916434242616877	0	11272_1_1	1
-4438916434242616877	0	11272_3_1	0
-4439885871256939841	0	49025_2_1_1	1
-4439885871256939841	0	49025_3_1	0
-4442720144217651656	0	602178_1_1	1
-4442720144217651656	0	602178_2_1	0
-4442720144217651656	0	602178_4_1	1
-4444311780416311677	0	533515_1_1	1
-4444311780416311677	0	533515_2_1	0
-4444311780416311677	0	533515_4_1	0
-4447533774474752932	0	518858_1_1	0
-4447533774474752932	0	518858_2_1	1
-4447533774474752932	0	518858_3_1	0
-4464459184372631364	0	157046_2_1	1
-4467892963907079530	0	540800_1_1	1
-4467892963907079530	0	540800_2_1_1	1
-4469503464110108318	0	570353_1_1	1
-4475245671781649533	0	484585_2_1_3	1
-4475247350888687705	0	531326_1_1	1
-4478026234116177395	0	492353_1_1	1
-4478026234116177395	0	492353_3_1	0
-4478026234116177395	0	492353_3_2	0
-4479700326734435251	0	599266_1_1	1
-4485044231718938732	0	38743_1_1	1
-4490731303392114875	0	38506_1_1	0
-4490731303392114875	0	38506_2_1	1
-4495624099797984816	0	504880_3_1	0
-4495624099797984816	0	504880_4_1	1
-4497310827322709848	0	41321_1_1	1
-4502011804138383090	0	71426_1_1	1
-4504639624348654958	0	521580_1_1	1
-4504639624348654958	0	521580_2_1	0
-4507822196937849941	0	191974_1_1	0
-4507822196937849941	0	191974_2_1	0
-4507822196937849941	0	191974_3_1_1	1
-4510993470549227624	0	53789_1_1	1
-4513278847892582525	0	574324_1_1	1
-4513278847892582525	0	574324_2_1	0
-4513278847892582525	0	574324_3_1	1
-4521268525206853529	0	39978_1_1	0
-4521268525206853529	0	39978_2_1	1
-4521268525206853529	0	39978_4_1	1
-4524133898432295603	0	96950_1_1	1
-4524133898432295603	0	96950_2_1	0
-4524133898432295603	0	96950_3_1	0
-4530219878867079579	0	93950_2_1	1
-4535251697857964829	0	39717_1_1	0
-4535251697857964829	0	39717_2_1	1
-4535251697857964829	0	39717_3_1	0
-4539944351990520761	0	105645_1_1	0
-4539944351990520761	0	105645_2_1	1
-4539944351990520761	0	105645_3_1	0
-4554120769352533999	0	11577_2_1	1
-4561858277496803352	0	31430_1_1	1
-4561858277496803352	0	31430_2_1	0
-4562776853170616635	0	634780_1_1	0
-4562776853170616635	0	634780_2_1_1	0
-4562776853170616635	0	634780_2_1_2	0
-4562776853170616635	0	634780_2_1_3	0
-4562776853170616635	0	634780_3_1	1
-4565488090346969142	0	509623_1_1	1
-4565488090346969142	0	509623_4_1	0
-456550905432013934	0	53813_1_1	1
-456583145173145349	0	36700_1_1_2	1
-4570720361038445077	0	126028_1_1	0
-4570720361038445077	0	126028_2_1	1
-4570720361038445077	0	126028_5_1	0
-4571859209841375237	0	658471_2_1	1
-4571859209841375237	0	658471_3_1	0
-4572710521640462773	0	483593_1_1	1
-4575765711135126364	0	57399_1_1_1	1
-4575765711135126364	0	57399_2_1_1	0
-4575765711135126364	0	57399_2_1_2	0
-4575765711135126364	0	57399_3_1	0
-4579945990823197316	0	510338_1_1	1
-4582274964701934126	0	6127_2_1	0
-4582274964701934126	0	6127_3_1	1
-458468770278149077	0	514819_1_1	1
-4586199072822126437	0	3446_1_1	1
-4591525241120066266	0	123312_1_1	1
-4591525241120066266	0	123312_4_1	0
-4596529198703149909	0	16071_1_1	1
-4596529198703149909	0	16071_3_1_1	1
-4598475921357824892	0	52796_1_1_2	1
-4598475921357824892	0	52796_3_1	0
-4598475921357824892	0	52796_5_1	0
-4603628706560091687	0	17215_2_1	1
-4603628706560091687	0	17215_4_1	0
-4604119348972243199	0	479508_2_1	1
-4606141145981308285	0	26731_2_1	1
-4606141145981308285	0	26731_3_1	1
-4606141145981308285	0	26731_4_1	0
-4609734981388290529	0	18483_2_1	1
-4609734981388290529	0	18483_4_1_1	0
-4609734981388290529	0	18483_4_1_2	0
-4617561691365750511	0	6776_1_1	1
-4617561691365750511	0	6776_2_1	0
-4617561691365750511	0	6776_3_1	0
-4618241861223781605	0	19269_1_1_1	1
-4618241861223781605	0	19269_2_1	0
-4618241861223781605	0	19269_4_1	0
-4635876576257121900	0	549469_2_1_1	0
-4635876576257121900	0	549469_2_1_2	0
-4635876576257121900	0	549469_3_1	1
-4636474892023007430	0	551828_1_1	1
-4643685629539690585	0	91443_1_1	1
-4643685629539690585	0	91443_3_1_1	0
-4643685629539690585	0	91443_3_1_2	0
-4645750915816468668	0	27385_1_1	1
-4649460103983699686	0	609030_1_1	1
-4649460103983699686	0	609030_4_1	0
-4649677129009082332	0	17685_2_1	0
-4649677129009082332	0	17685_4_1	1
-4649677129009082332	0	17685_5_1	1
-4651211185371052389	0	19269_1_1_1	1
-4651211185371052389	0	19269_2_1	0
-4651211185371052389	0	19269_4_1	0
-4655828508008121779	0	103629_1_1	1
-4655828508008121779	0	103629_3_1	1
-4662142216294603224	0	69881_1_1	1
-4663542200451578435	0	602732_2_1_1	1
-4663542200451578435	0	602732_3_1	0
-4666970655206154974	0	23098_1_1	1
-4666970655206154974	0	23098_2_1_1	1
-4668941431164039839	0	22076_1_1	0
-4668941431164039839	0	22076_2_1	1
-4668941431164039839	0	22076_3_1	0
-4671776633168829761	0	66148_1_1	1
-4674050110530826034	0	85683_1_1	0
-4674050110530826034	0	85683_2_1	1
-4674050110530826034	0	85683_3_1	0
-4685158653352950360	0	52269_1_1	1
-4692808638186785002	0	48969_1_1	0
-4692808638186785002	0	48969_2_1	1
-4692808638186785002	0	48969_3_1	0
-4706153482983680931	0	546454_2_1	0
-4706153482983680931	0	546454_3_1	1
-4706153482983680931	0	546454_4_1	0
-4718511266860993040	0	194767_1_1	1
-4718511266860993040	0	194767_6_1	0
-4724906925344676483	0	533604_1_1	1
-4724906925344676483	0	533604_3_1	0
-4725216962190838507	0	529473_3_1	1
-4725216962190838507	0	529473_4_1	0
-4727103943829058697	0	81473_1_1	1
-4727182817073938816	0	14298_1_1	1
-4727182817073938816	0	14298_3_1	0
-4728982062065312896	0	18603_1_1	1
-4728982062065312896	0	18603_3_1_1	0
-4728982062065312896	0	18603_3_1_2	0
-4732774329635515588	0	485521_1_1	0
-4732774329635515588	0	485521_2_1	1
-4732774329635515588	0	485521_3_1	0
-4744696550025019942	0	667746_2_1	1
-474587496307172660	0	71291_1_1	1
-4747469159427276285	0	176896_1_1	1
-4747469159427276285	0	176896_3_1	0
-4747931089312974435	0	56785_2_1	0
-4747931089312974435	0	56785_3_1	1
-4747931089312974435	0	56785_4_1	0
-4749254343010615559	0	588279_1_1	0
-4749254343010615559	0	588279_2_1	1
-4761713139484261685	0	19771_2_1	1
-4761713139484261685	0	19771_3_1	0
-4761713139484261685	0	19771_5_1	0
-4766159238917620690	0	601746_1_1	0
-4766159238917620690	0	601746_3_1	1
-4767202830772234935	0	640963_1_1	1
-4767202830772234935	0	640963_2_1	0
-4767202830772234935	0	640963_3_1	0
-4768845343020183471	0	19264_1_1	1
-4768845343020183471	0	19264_2_1_1	1
-4768845343020183471	0	19264_3_1	1
-4772071579347665819	0	508423_1_1	1
-4772071579347665819	0	508423_3_1	0
-4780610811750359101	0	130491_1_1	1
-4780610811750359101	0	130491_3_1	0
-4781341925136705767	0	567791_1_1	1
-4781341925136705767	0	567791_2_1	0
-4781341925136705767	0	567791_3_1	0
-4781717704128657546	0	227869_1_1	1
-4781717704128657546	0	227869_2_1	0
-4781717704128657546	0	227869_3_1	0
-4782761273864783627	0	667180_1_1	1
-4782761273864783627	0	667180_2_1	0
-4782761273864783627	0	667180_3_1	0
-478733982302780718	0	11670_1_1	1
-478733982302780718	0	11670_2_1	0
-478733982302780718	0	11670_3_1	0
-4787605373411864010	0	69232_1_1	1
-4787605373411864010	0	69232_3_1	0
-478932040670473517	0	38114_1_1_2	1
-4802352503519008111	0	531427_1_1	1
-4802352503519008111	0	531427_6_1	1
-4805776281237712539	0	645522_1_1	1
-4805776281237712539	0	645522_2_1	0
-4806094754530540830	0	100371_1_1	1
-4806094754530540830	0	100371_2_1	0
-4806381531358668169	0	44908_1_1	1
-4809915569125702480	0	41099_1_1	1
-4812548695604343994	0	522767_2_1	0
-4812548695604343994	0	522767_3_1	1
-4819422765625102502	0	24830_2_1_1	1
-4819422765625102502	0	24830_3_1	1
-4835316427130170979	0	16020_1_1	1
-4835897759458801152	0	25184_1_1	0
-4835897759458801152	0	25184_2_1	1
-4838651787137743908	0	6190_1_1	1
-4838651787137743908	0	6190_3_1	0
-4838853283863881856	0	501873_1_1	0
-4838853283863881856	0	501873_2_1	1
-4838853283863881856	0	501873_3_1	0
-4839149794089087676	0	25196_1_1_1	1
-484153380110401622	0	515823_2_1	0
-484153380110401622	0	515823_3_1	1
-4844748985969522810	0	44593_1_1	1
-4844748985969522810	0	44593_3_1	0
-4844748985969522810	0	44593_4_1	0
-4847610607068522241	0	55280_1_1	1
-4847610607068522241	0	55280_2_1	0
-4847610607068522241	0	55280_3_1	0
-4850689275358489966	0	544887_1_1	1
-4853010328405800907	0	574324_1_1	0
-4853010328405800907	0	574324_2_1	0
-4853010328405800907	0	574324_3_1	1
-4853884596578615113	0	591474_2_1	1
-4853884596578615113	0	591474_3_1	0
-4853884596578615113	0	591474_6_1	0
-4854070439742824224	0	510338_1_1	1
-4863204842862886323	0	528028_2_1	0
-4863204842862886323	0	528028_4_1	1
-4869302504205959725	0	24740_1_1	1
-4869607028201402863	0	419742_1_1	1
-4869607028201402863	0	419742_5_1	0
-4871736372300688429	0	58088_2_1	1
-4871736372300688429	0	58088_3_1	0
-487336034232222177	0	522638_1_1	0
-487336034232222177	0	522638_2_1	1
-487336034232222177	0	522638_3_1	0
-4873636565175690395	0	42081_1_1_1	1
-4873688187449929594	0	196475_2_1	0
-4873688187449929594	0	196475_3_1	0
-4873688187449929594	0	196475_4_1	1
-4875763001002518013	0	45541_3_1	1
-4887037997002028433	0	485521_1_1	0
-4887037997002028433	0	485521_2_1	1
-4887037997002028433	0	485521_3_1	0
-4892328581615807644	0	419760_1_1	1
-4892328581615807644	0	419760_5_1	1
-4892328581615807644	0	419760_8_1	0
-4899904329237854700	0	528028_1_1	0
-4899904329237854700	0	528028_4_1	1
-4912854047907167419	0	522766_2_1	1
-4912854047907167419	0	522766_3_1	0
-4914785378375604089	0	663049_1_1	1
-4914785378375604089	0	663049_2_1	1
-4924415109426381828	0	124358_1_1	1
-4924415109426381828	0	124358_2_1	0
-4924415109426381828	0	124358_3_1	0
-493058037531728548	0	480301_1_1	0
-493058037531728548	0	480301_2_1	1
-4936629910267416079	0	19771_2_1	1
-4936848519559389553	0	526676_1_1	1
-4936848519559389553	0	526676_2_1	0
-4936848519559389553	0	526676_3_1	0
-49439623139541044	0	6184_1_1	1
-49439623139541044	0	6184_2_1	0
-49439623139541044	0	6184_3_1	0
-4951055673952225221	0	557177_1_1	1
-4951055673952225221	0	557177_2_1	0
-4951055673952225221	0	557177_3_1	0
-4952535286989502061	0	13274_2_1_1	1
-495298578561562934	0	419889_2_1	1
-495298578561562934	0	419889_3_1	0
-4953826664206160003	0	18733_1_1	1
-4953826664206160003	0	18733_2_1	0
-4961932116294085766	0	6585_1_1	1
-4965044926204563091	0	536465_3_1	0
-4965044926204563091	0	536465_4_1	1
-4965044926204563091	0	536465_5_1	0
-4966808742971623958	0	9989_1_1_1	1
-4967342383443129909	0	595797_1_1	1
-4967824658916677501	0	188892_3_2	1
-4967824658916677501	0	188892_4_1	0
-4968329076240797450	0	13603_1_1	0
-4968329076240797450	0	13603_2_1	0
-4968329076240797450	0	13603_3_1	1
-497014966982421836	0	557567_1_1	0
-497014966982421836	0	557567_2_1	1
-497014966982421836	0	557567_4_1	0
-4976813652700417550	0	531649_1_1	1
-4976813652700417550	0	531649_2_1	0
-4982912782573123648	0	591769_1_1	1
-4983392192765407293	0	17280_1_1	1
-4986713138463250071	0	197172_20_1_2	1
-4988051346304513761	0	202008_1_1	1
-4988051346304513761	0	202008_2_1	0
-4988051346304513761	0	202008_3_1	0
-4989910571404569036	0	61267_1_1	0
-4989910571404569036	0	61267_2_1	1
-5004567005346440568	0	40801_1_1	0
-5004567005346440568	0	40801_3_1	1
-5005741759049556583	0	40895_1_1	1
-5005741759049556583	0	40895_2_1_1	0
-5005741759049556583	0	40895_2_1_2	0
-5005741759049556583	0	40895_3_1	1
-5009035852736142602	0	52001_1_1	1
-5011800948378577051	0	18588_1_1	1
-5011800948378577051	0	18588_2_1_1	1
-5011800948378577051	0	18588_5_1	0
-5013030872696328669	0	85927_1_1	1
-5013030872696328669	0	85927_2_1	0
-5013030872696328669	0	85927_3_1	0
-5014979337562954098	0	544223_5_1	0
-5014979337562954098	0	546460_1_1	0
-5014979337562954098	0	546460_2_1	1
-5015642786252576731	0	57587_1_1	1
-5015642786252576731	0	57587_3_1	0
-502212435200278163	0	46847_1_1	1
-5030525886347760167	0	526557_2_1	1
-5030525886347760167	0	526557_3_1	0
-5032747309205413874	0	513328_1_1	1
-5032747309205413874	0	513328_3_1	0
-504427363162305111	0	485521_1_1	0
-504427363162305111	0	485521_2_1	1
-504427363162305111	0	485521_3_1	0
-504582706107748610	0	528489_1_1	1
-504582706107748610	0	528489_2_1	0
-5049963346780995669	0	37293_1_1	1
-505117894386768488	0	489851_1_1	1
-5052961869719951398	0	200061_2_1	1
-5052961869719951398	0	200061_3_1_2	1
-505315125008276430	0	555927_1_1	1
-505315125008276430	0	555927_2_1	0
-506256789421417424	0	537552_1_1	0
-506256789421417424	0	537552_2_1	1
-506256789421417424	0	537552_3_1	0
-5064078326092513614	0	478613_2_1	1
-5064078326092513614	0	478613_3_1	1
-5064078326092513614	0	478613_4_1	0
-5071689403831077142	0	27679_1_1	1
-5089558938790701086	0	567509_2_1	1
-5089558938790701086	0	567509_3_1	0
-5089558938790701086	0	567509_4_1	0
-5092439197167376788	0	96253_1_1	1
-5095248506310349607	0	652144_1_1	0
-5095248506310349607	0	652144_2_1	1
-5100843804006127675	0	36567_1_1_1	1
-5103717614200956293	0	547143_1_1	1
-5103717614200956293	0	547143_3_1	0
-5103717614200956293	0	547143_4_1	0
-5122913665076213956	0	573972_1_1	1
-5122913665076213956	0	573972_2_1	0
-5122913665076213956	0	573972_4_1	0
-5125197258412023588	0	18380_1_1	1
-5125197258412023588	0	18380_2_1	0
-5125197258412023588	0	18380_3_1	0
-5132071621549183646	0	586133_1_1	1
-5132071621549183646	0	586133_4_1	0
-5135697995344471329	0	50337_1_1	0
-5135697995344471329	0	50337_2_1	1
-5137027048763253056	0	481314_2_1	1
-5137027048763253056	0	481314_3_1	1
-5137316962841194548	0	124356_1_1	1
-5139981243098074936	0	566981_1_1	1
-5139981243098074936	0	566981_2_1	0
-5144006146212983171	0	18380_1_1	1
-5144006146212983171	0	18380_2_1	0
-5144006146212983171	0	18380_3_1	0
-5147992389989365981	0	51683_1_1_1	1
-5152705096504013943	0	510338_1_1	1
-5153084490491045669	0	22512_1_1_1	1
-5158912564110088286	0	522766_2_1	0
-5158912564110088286	0	522766_3_1	1
-5165955234160099557	0	14027_3_1	1
-5165955234160099557	0	14027_4_1	0
-5168092432397841243	0	21557_2_1	0
-5168092432397841243	0	21557_3_1	1
-5168092432397841243	0	21557_4_1	0
-5170342286328866806	0	70864_2_1_1	1
-5171122645428602911	0	567791_1_1	1
-5171122645428602911	0	567791_2_1	0
-5171122645428602911	0	567791_3_1	0
-5174942509138081319	0	538065_1_1	1
-5174942509138081319	0	538065_2_1	0
-5174942509138081319	0	538065_3_1	0
-5184882803633316393	0	15970_1_1	1
-5184882803633316393	0	15970_3_1	0
-5188090766524923493	0	478720_1_1	1
-5188090766524923493	0	478720_2_1	1
-5188090766524923493	0	478720_3_1	0
-5191220109220091559	0	478691_1_1	1
-5191220109220091559	0	478691_2_1	1
-5191220109220091559	0	478691_3_1	1
-52007452867715757	0	509278_1_1	1
-52007452867715757	0	509278_3_1	0
-5201710925701321360	0	579542_2_1	1
-5201710925701321360	0	579542_3_1	0
-5201710925701321360	0	579542_4_1	0
-5206286406355014269	0	126116_1_1	1
-5206286406355014269	0	126116_3_1	0
-521474806682152861	0	17325_2_1	0
-521474806682152861	0	17325_3_1	1
-521474806682152861	0	17325_4_1	0
-5215404302385920598	0	514727_1_1	1
-5220904500718696060	0	70874_1_1	0
-5220904500718696060	0	70874_2_1	1
-5238434999025377580	0	509278_1_1	1
-5238434999025377580	0	509278_2_1	0
-5238434999025377580	0	509278_3_1	0
-5256993203566081448	0	11670_1_1	0
-5256993203566081448	0	11670_2_1	1
-5256993203566081448	0	11670_3_1	0
-5260553845361119221	0	192376_1_1_1	1
-5265937520662305889	0	13978_1_1_1	1
-5265937520662305889	0	13978_2_1	0
-5265937520662305889	0	13978_3_1_1	0
-5265937520662305889	0	13978_3_1_2	0
-5265937520662305889	0	13978_3_1_3	0
-5275381707960260373	0	183991_1_1	1
-5275964359033094421	0	47215_1_1	1
-5275964359033094421	0	47215_3_1	0
-5280753348004999544	0	71426_1_1	1
-5281965389808247986	0	505765_1_1	1
-5281965389808247986	0	505765_2_1	0
-5284157348565850945	0	556311_2_1	1
-5284157348565850945	0	556311_3_1	0
-5284280957674954726	0	37062_1_1	1
-5284280957674954726	0	37062_2_1	0
-5284280957674954726	0	37062_4_1	0
-528648745468145568	0	6096_1_1	1
-528648745468145568	0	6096_2_1	0
-5291471180486642010	0	67732_1_1	1
-5295195874310329568	0	46193_1_1	0
-5295195874310329568	0	46193_2_1_1	1
-5298427370150892072	0	480301_1_1	0
-5298427370150892072	0	480301_2_1	1
-5305088713808851870	0	3582_1_1	0
-5305088713808851870	0	3582_2_1	0
-5305088713808851870	0	3582_3_1	1
-5307807457357451612	0	42000_1_1_1	1
-5313349017323460227	0	550428_1_1	1
-5313349017323460227	0	550428_2_1	0
-5313349017323460227	0	550428_3_1_1	1
-5319408622108677412	0	38442_1_1	1
-5319408622108677412	0	38442_2_1	0
-5319408622108677412	0	38442_3_1	0
-5321543575269461176	0	21994_1_1_1	1
-5321543575269461176	0	21994_3_1	0
-5323843768143221533	0	120726_1_1	1
-5324926320304029436	0	41871_3_1	1
-5328897992446584442	0	26600_2_1	1
-5332796116435338122	0	525088_1_1	1
-5332796116435338122	0	525088_2_1	0
-5332796116435338122	0	525088_3_1	0
-533466663597569333	0	196475_2_1	1
-533466663597569333	0	196475_4_1	0
-533637606445689051	0	96945_1_1	0
-533637606445689051	0	96945_2_1	1
-533637606445689051	0	96945_3_1	0
-5340598187690674842	0	3462_3_1	1
-5340598187690674842	0	3462_4_1	0
-5346136363625816246	0	538403_1_1	1
-534703981297361693	0	56787_2_1	1
-5347742626945658371	0	591883_2_1	1
-5347742626945658371	0	591883_3_1	0
-5347742626945658371	0	591883_4_1	0
-5349256360840444208	0	123311_1_1	1
-5349256360840444208	0	123311_2_1	0
-5349256360840444208	0	123311_4_1	0
-534956058691987986	0	54495_1_1	1
-5350406519547304883	0	60831_1_1	1
-5354418761694523790	0	30873_1_1	1
-5355161466680516156	0	11670_2_1	0
-5355161466680516156	0	11670_3_1	1
-5358343430358342013	0	605038_1_1	1
-5358343430358342013	0	605038_2_1	0
-5370286657776003314	0	631201_1_1	1
-5370286657776003314	0	631201_2_1	0
-5370286657776003314	0	631201_3_1	0
-5372788116993637274	0	531532_1_1	1
-5372788116993637274	0	531532_2_1_1	0
-5372788116993637274	0	531532_2_1_2	0
-5372788116993637274	0	531532_2_1_3	0
-5372788116993637274	0	531532_2_1_4	0
-5376475157898671271	0	52371_1_1_1	1
-5377784909984605625	0	38114_1_1_2	1
-537825257090633317	0	14380_2_1	0
-537825257090633317	0	14380_3_1	1
-5380171434680693936	0	47999_1_1	1
-5380171434680693936	0	47999_2_1	0
-5380171434680693936	0	47999_3_1	0
-5385367283854401172	0	38039_1_1	1
-539116526069521306	0	643921_1_1	1
-539116526069521306	0	643921_2_1	1
-539116526069521306	0	643921_3_1	0
-5392053888506718276	0	5821_2_1	1
-5392053888506718276	0	5821_4_1	0
-5392053888506718276	0	611347_1_1	1
-5392053888506718276	0	611347_2_1	0
-5396374597580858908	0	13080_1_1	1
-5396374597580858908	0	13080_2_1	1
-5396374597580858908	0	13080_3_1	0
-5405393500349615128	0	19314_2_1	1
-5405393500349615128	0	19314_3_1	1
-5405393500349615128	0	19314_4_1	0
-5408763339905752083	0	126116_1_1	1
-5408763339905752083	0	126116_2_1	0
-5408763339905752083	0	126116_3_1	0
-5409284623191124771	0	643953_1_1	1
-5414074625018053417	0	28379_1_1	1
-5416390126434328240	0	42129_1_1	1
-5418424718828358627	0	40467_2_1_1	1
-5418424718828358627	0	40467_3_1	1
-5418424718828358627	0	40467_4_1	0
-5418424718828358627	0	40467_4_2	0
-5418782234069639586	0	13603_1_1	1
-5418782234069639586	0	13603_2_1	0
-5418782234069639586	0	13603_3_1	0
-5420316056765632266	0	530267_1_1	1
-5420316056765632266	0	530267_2_1	0
-5430273720359931869	0	550428_2_1	0
-5430273720359931869	0	550428_3_1_1	1
-5435439283244265186	0	126116_1_1	1
-5437400228701893849	0	2590_1_1	1
-5437400228701893849	0	2590_2_1	1
-5437400228701893849	0	2590_3_1_1	1
-5442812824429731881	0	37309_1_1	1
-5442812824429731881	0	37309_3_1	0
-5450005507106857829	0	25184_1_1	0
-5450005507106857829	0	25184_2_1	1
-5453417295412273927	0	5845_1_1	1
-5453417295412273927	0	5845_2_1	0
-5453417295412273927	0	5845_3_1	0
-5454504228160412454	0	532791_2_1	1
-5454504228160412454	0	532791_3_1	1
-5454504228160412454	0	532791_4_1	0
-5466942415606039502	0	6186_1_1	1
-5466942415606039502	0	6186_4_1	0
-5467505061502188985	0	527565_1_1	1
-5467505061502188985	0	527565_2_1	0
-5467505061502188985	0	527565_3_1	1
-5470657651943951313	0	11334_1_1	1
-54708643409039059	0	531450_1_1	0
-54708643409039059	0	531450_2_1	0
