-4442720144217651656	Әлем кубогының финалында хет-трик жасаған алғашқы ойыншы кім болды?
-4444311780416311677	Сұрдың елу реңктері қашан шығады?
-4447533774474752932	What country was game of thrones filmed in?
-4464459184372631364	Америка Құрама Штаттарының 8-ші президенті?
-4467892963907079530	Психология саладан ғылым ретінде пайда болды ма?
-4469503464110108318	Симпсондар алғаш рет теледидардан қашан шықты?
-4475245671781649533	Екінші дүниежүзілік соғыста Одақтастар кімге қарсы соғысқан?
-4475247350888687705	Оңтүстік Каролинада 1500 жылдық емен қайда?
-4478026234116177395	Екінші дүниежүзілік соғыс кезінде Кореяны қай ел басып алды?
-4479700326734435251	Үш билборд фильмі қашан шығады?
-4485044231718938732	Тур де Франс-бұл жарыстың қандай түрін қамтитын көп сатылы іс-шара?
-4490731303392114875	Лионель Месси Барселонада қашан ойнай бастады?
-4495624099797984816	Гавай тізбегіне қанша арал кіреді?
-4497310827322709848	Германия мен Австрия-Венгриямен үштік одаққа қай ел қосылды?
-4502011804138383090	Жіңішке ішектің қай бөлігі бауыр мен ұйқы безінен секреция алады?
-4504639624348654958	1-ші буын Apple watch қашан шықты?
-4507822196937849941	Чарльз Диккенс қашан кітап жаза бастады?
-4510993470549227624	Мұхиттардағы ең үлкен тереңдік қандай?
-4513278847892582525	Австралияда қандай валюта қолданылады?
-4521268525206853529	Колониялар Англиядан қашан бөлінді?
-4524133898432295603	Джастин Бибер музыкалық мансабын қашан бастады?
-4530219878867079579	Халықаралық Қайта Құру және даму банкі бастапқыда мақсатпен құрылды?
-4535251697857964829	Үлкен тосқауыл рифінің ұзындығы қандай?
-4539944351990520761	Бір элементтің изотоптары арасындағы негізгі айырмашылық?
-4554120769352533999	Қытайдың ең танымал коммунистік көшбасшысының аты кім?
-4561858277496803352	Сіріңкенің ұшы неден жасалған?
-4562776853170616635	Мадагаскарда Лев Алекстің дауысын кім айтады?
-4565488090346969142	Walking Dead жаңа сериясы қашан шығады?
-456550905432013934	Бір әйелдің бірнеше күйеуі болатын тәжірибе деп аталады?
-456583145173145349	Араб түбегінің көп бөлігін қандай географиялық орын алып жатыр?
-4570720361038445077	Алғашқы 20 жыл ішінде Микки Маустың дауысы кім болды?
-4571859209841375237	Канададағы Ханзада Эдвард аралы қайда?
-4572710521640462773	Рамазан айының соңындағы мереке қалай аталады?
-4575765711135126364	Магнит өрісі сызықтарының бағытын кім ашты?
-4579945990823197316	Африканың оңтүстік шеті қалай аталады?
-4582274964701934126	Ұлы Қытай қорғанының мәні неде?
-458468770278149077	Канберра қалай Австралияның астанасы болды?
-4586199072822126437	Unix операциялық жүйесін әзірлеу бірінші кезекте кімге тиесілі?
-4591525241120066266	Америка Құрама Штаттарының 40-шы президенті?
-4596529198703149909	Адам ағзасындағы бүйректің қызметі қандай?
-4598475921357824892	Орталық Америка әлем картасында қайда орналасқан?
-4603628706560091687	Үнді мұхиты әлем картасында қайда орналасқан?
-4604119348972243199	Proctor and Gamble қандай компания түріне жатады?
-4606141145981308285	Ғарышқа алғашқы адам кім болды?
-4609734981388290529	Ленинград қашан қайтадан Санкт-Петербургке айналды?
-4617561691365750511	Битлз өз мансабын топ ретінде қайдан бастады?
-4618241861223781605	Неліктен АҚШ Маршалл жоспарын жүзеге асырды?
-4635876576257121900	Жер сілкінісі мен жанартаулары көп өте геологиялық белсенді аймақ?
-4636474892023007430	Венера шыбынының тұзағы қандай өсімдік түріне жатады?
-4643685629539690585	Табиғи сұрыпталу деп аталатын эволюция механизмін кім ашты?
-4645750915816468668	Ең кіші ортақ еселік нені білдіреді?
-4649460103983699686	Келесі Әлем чемпионаты қайда өтеді?
-4649677129009082332	Ади есебіне қандай параметрлер енгізіледі?
-4651211185371052389	Маршалл жоспарының мақсаттарының бірі қандай болды?
-4655828508008121779	Гренландия қай Еуропа еліне байланысты?
-4662142216294603224	Жүректегі sa түйіні қайда?
-4663542200451578435	Теледидарды кім ойлап тапты және ол қашан ойлап табылды?
-4666970655206154974	Гидропоника-бұл өсімдіктер өсірілетін технология?
-4668941431164039839	Құс жолы галактикасында не бар?
-4671776633168829761	Геотермалдық энергетикалық ресурстар үшін жылу энергиясы қайдан алынады?
-4674050110530826034	Сүйек кемігі жүйесінің қызметі қандай?
-4685158653352950360	E = hf теңдеуіндегі h өлшем бірліктері қандай?
-4692808638186785002	Корей алфавитінде қанша таңба бар?
-4706153482983680931	Әдебиет бойынша Нобель сыйлығының бірінші лауреаты кім?
-4718511266860993040	Миссури 'маған көрсет' штаты ретінде белгілі?
-4724906925344676483	Грециядағы Олимп тауы картада қай жерде орналасқан?
-4725216962190838507	Мемлекеттік департамент қашан құрылды?
-4727103943829058697	Бір түйінді теңіз милінде эквивалентті қашықтық қандай?
-4727182817073938816	Абу-Даби әлем картасында қайда орналасқан?
-4728982062065312896	Картада Канар аралдары қайда орналасқан?
-4732774329635515588	Америка Құрама Штаттарының туындағы жолақтар нені білдіреді?
-4744696550025019942	2028 жылғы Олимпиада қайда өтеді?
-474587496307172660	БҰҰ Экономикалық және әлеуметтік кеңесі дегеніміз не?
-4747469159427276285	Кентуккидегі алғашқы қуырылған тауық дүкені қайда болды?
-4747931089312974435	Рейн өзені қайдан басталып, аяқталады?
-4749254343010615559	Геркулес өлтірген Арыстанның аты кім?
-4761713139484261685	Бірінші дүниежүзілік соғыс қашан басталды?
-4766159238917620690	Футболдан бір әлем чемпионатында соққан голдар саны бойынша рекорд кімге тиесілі?
-4767202830772234935	Зак пен Кодидің сәнді өмірі қашан шықты?
-4768845343020183471	Қырғи қабақ соғысқа қатысқан негізгі елдер кім болды?
-4772071579347665819	What ' s app иесі кім?
-4780610811750359101	Данте кім болды, ол не жазды?
-4781341925136705767	Оғаш нәрселердің 1 маусымы қашан шықты?
-4781717704128657546	Теннисте 'ашық дәуір' қашан басталды?
-4782761273864783627	Чарли және шоколад фабрикасы фильмін кім түсірді?
-478733982302780718	Мүсінді Америка Құрама Штаттарына кім сыйға тартты?
-4787605373411864010	Ежелгі Грецияның классикалық кезеңі қашан басталды?
-478932040670473517	Вакуумдағы жарық жылдамдығы қаншалықты жылдам?
-4802352503519008111	Маймылдар планетасы қашан пайда болды?
-4805776281237712539	Оқыту кезінде сұрақ-жауап форматын кім қолданды?
-4806094754530540830	Массаның сақталу заңы не туралы айтады?
-4806381531358668169	Периодтық жүйеде жасанды түрде алынған бірінші элемент қандай?
-4809915569125702480	Картада Алеут аралдары қайда орналасқан?
-4812548695604343994	Лондонда мұнара көпірі қашан салынды?
-4819422765625102502	Адам ағзасында эритроциттер қай жерде пайда болады?
-4835316427130170979	Несепағардағы тастардың күйін білдіретін медициналық термин?
-4835897759458801152	Айдың фазалары арасындағы күндердің орташа уақыты қандай?
-4838651787137743908	Гуам картада қайда орналасқан?
-4838853283863881856	Америка Құрама Штаттары соңғы Олимпиаданы қашан өткізді?
-4839149794089087676	Банк ісіндегі аккредитивтің мәні неде?
-484153380110401622	Сүйкімді кішкентай өтірікшілер алғаш рет қашан шықты?
-4844748985969522810	Америка Құрама Штаттары Хиросимаға қашан бомба тастады?
-4847610607068522241	Рио-Гранде өзені картада қай жерде орналасқан?
-4850689275358489966	Қытайдағы zhangye danxia қайда?
-4853010328405800907	Австралия қашан фунт стерлингтен долларға ауысты?
-4853884596578615113	Олимпиада ойындары алғаш рет Азияда қай жерде өтті?
-4854070439742824224	Жақсы үміт мүйісі әлем картасында қайда орналасқан?
-4863204842862886323	АҚШ үшін вьетнам соғысы қашан басталды?
-4869302504205959725	Әлем картасында Эльбрус тауы қайда?
-4869607028201402863	Жапониядағы 47 саяси бөлімше деп аталады?
-4871736372300688429	Сіз семсерлесетін адамды қалай атайсыз?
-487336034232222177	Ежелгі Мачу-Пичу қаласын кім ашты?
-4873636565175690395	Киелі кітапта Исаның анасы кім?
-4873688187449929594	Оңтүстік Азияның қай аймақтарында халық тығыздығы жоғары?
-4875763001002518013	Ас қорыту және тыныс алу жүйелерінің бөлігі болып табылатын анатомиялық құрылым?
-4887037997002028433	2017 жылғы Америка туында қанша жұлдыз бар?
-4892328581615807644	Ақпараттық жүйенің 5 компоненті қандай?
-4899904329237854700	Вьетнам соғысы қашан басталды?
-4912854047907167419	Әйгілі Алтын қақпа көпірі қайда?
-4914785378375604089	Соғыс пен бейбітшіліктің авторы кім?
-4924415109426381828	Эр-Рияд қашан Сауд Арабиясының астанасы болды?
-493058037531728548	Шырша дәстүрі қайдан пайда болды?
-4936629910267416079	Бірінші дүниежүзілік соғыс қашан аталды?
-4936848519559389553	Еуропада қара өлім қашан болды?
-49439623139541044	Оңтүстік Америка елінің астанасы Бразилия қандай?
-4951055673952225221	Сидней опера театры қашан Дүниежүзілік мұраға айналды?
-4952535286989502061	Атмосфераның негізгі үш бөлігі қандай?
-495298578561562934	Гипермәтінді беру хаттамасының мақсаты қандай?
-4953826664206160003	Италиядағы Пиза мұнарасы қайда?
-4961932116294085766	Қытай валютасы қалай аталады?
-4965044926204563091	Оскар сыйлығының лауреаттарының қатарына кім кіреді?
-4966808742971623958	Сөзден кейінгі үш нүкте нені білдіреді?
-4967342383443129909	Криттегі қираған қала, қола дәуіріндегі Мино өркениетінің орталығы?
-4967824658916677501	Кеуде қуысының ортасында қандай органдар бар?
-4968329076240797450	Нобель бейбітшілік сыйлығымен қанша ақша ұтасыз?
-497014966982421836	Американың ұлттық әнұраны қашан жазылды?
-4976813652700417550	Алғашқы 'Лабиринтте жүгіру' фильмі қашан шықты?
-4982912782573123648	2002 жылы Жапонияда өткен әлем чемпионатында кім жеңіске жетті?
-4983392192765407293	Картадағы Ұлы көлдер қайда?
-4986713138463250071	Олимпияда Зевс мүсінін кім мүсіндеді?
-4988051346304513761	2018 жылғы әлем чемпионаты Ресейде қайда өтеді?
-4989910571404569036	Әке, Ұл және Киелі Рух нені білдіреді?
-5004567005346440568	Қай билеуші өз субъектілеріне абсолютті билікке ие?
-5005741759049556583	Француз революциясы қашан басталып, аяқталды?
-5009035852736142602	Рождество 25 желтоқсанда қашан тойлана бастады?
-5011800948378577051	Троя қаласын кім қоршауға алды?
-5013030872696328669	Адамның ас қорыту жүйесінде механикалық ас қорыту қайда жүреді?
-5014979337562954098	Физика бойынша бірінші Нобель сыйлығын кім алды?
-5015642786252576731	Жапырақтан су қайда кетуі мүмкін?
-502212435200278163	Картада Оңтүстік Қытай теңізі қай жерде орналасқан?
-5030525886347760167	Гилгамеш эпосы қайдан пайда болды?
-5032747309205413874	Перикард жүрекке қайда бекітілген?
-504427363162305111	Америка Құрама Штаттарының туында қанша жұлдыз бар?
-504582706107748610	Алтын ғибадатхана қалай аталады?
-5049963346780995669	Амазонка әйел термині қайдан шыққан?
-505117894386768488	Жер бетіндегі ең суық тіршілік ету орны қандай?
-5052961869719951398	Том мен Джерри туралы алғашқы мультфильм қашан шықты?
-505315125008276430	Бірінші 'Әділет лигасы' комиксі қашан шықты?
-506256789421417424	Үздік актриса үшін алғашқы Оскарды кім алды?
-5064078326092513614	Канзас Америка Құрама Штаттарында қай жерде орналасқан?
-5071689403831077142	Жарық бір жылда километрмен қаншалықты алыс жүреді?
-5089558938790701086	Гарри Поттер мен қарғыс атқан балада Снейпті кім ойнады?
-5092439197167376788	Белгілі бір аймақта кездесетін әртүрлі түрлер санының көрсеткіші қандай?
-5095248506310349607	Барлық уақыттағы ең көп сатылатын № 1 бейне ойын?
-5100843804006127675	Функция қашан аналитикалық деп аталады?
-5103717614200956293	1919 жылы Англия королі кім болды?
-5122913665076213956	Америка конфедеративті Штаттарының президенті кім болды?
-5125197258412023588	2018 жылғы Қысқы Олимпиада қашан басталады?
-5132071621549183646	I phone 8 plus қашан шықты?
-5135697995344471329	Панама каналы арқылы өтетін кеме кесіп өтуі мүмкін бе?
-5137027048763253056	Ms 13-те ms нені білдіреді?
-5137316962841194548	Ухуд шайқасында құрайшты кім басқарды?
-5139981243098074936	Қараңғылық қорқынышы деп не айтасыз?
-5144006146212983171	2018 жылғы Олимпиада қайда өтеді?
-5147992389989365981	Мейозда кроссинг-овер қашан болады?
-5152705096504013943	1488 жылы жақсы Үміт мүйісін кім ашты?
-5153084490491045669	Өкпенің қай аймағында тыныс алу пайда болады?
-5158912564110088286	Олар алтын қақпа көпірін қашан салды?
-5165955234160099557	Тәж-Махалды кім салған және қандай мақсатта?
-5168092432397841243	1958 жылы әлем кубогын кім жеңіп алды?
-5170342286328866806	Бас сүйек нерві 8 бас сүйегінен қайда шығады?
-5171122645428602911	Оғаш нәрселердің бірінші маусымы қашан шықты?
-5174942509138081319	Үлкен жарылыс теориясында Бернадетті кім ойнады?
-5184882803633316393	Лондон әлем картасында қайда орналасқан?
-5188090766524923493	Toyota land cruiser қашан пайда болды?
-5191220109220091559	Олар Чехияда қандай тілде сөйлейді?
-52007452867715757	Бірінші 'үйде жалғыз' қашан шықты?
-5201710925701321360	Ханшайым Леяны ойнаған актриса кім?
-5206286406355014269	Сақиналардың иесі қашан жазылды?
-521474806682152861	Оңтүстік полюстің ендігі қандай?
-5215404302385920598	Таң фильмінде Ренесми Калленді кім ойнайды?
-5220904500718696060	Ми қабығын қандай үш мембрана құрайды?
-5238434999025377580	Макалистер отбасы демалысқа қайда кетті?
-5256993203566081448	Бостандық мүсіні кім болуы керек?
-5260553845361119221	Жасмин гүлінің ғылыми атауы қандай?
-5265937520662305889	Ресейдегі Азаматтық соғыс қашан басталып, аяқталды?
-5275381707960260373	Нэшвилл қашан Теннесси астанасы болды?
-5275964359033094421	Баренц теңізі картада қайда орналасқан?
-5280753348004999544	Қорытылған тағамның сіңуі қайда жүреді?
-5281965389808247986	Ұшақты бірінші жасаған адам кім?
-5284157348565850945	Wonder Woman туралы алғашқы комикс қашан шықты?
-5284280957674954726	Атом ядросы қандай компоненттерден тұрады?
-528648745468145568	Канада әлемнің қай бөлігінде орналасқан?
-5291471180486642010	Ақ үй қайда, қай штатта?
-5295195874310329568	Фотонның негізгі анықтаушы сипаттамалары қандай?
-5298427370150892072	Шыршаны безендіру қайдан пайда болды?
-5305088713808851870	Неліктен Техас жалғыз жұлдыз штаты деп аталады?
-5307807457357451612	Беринг теңізі әлем картасында қайда орналасқан?
-5313349017323460227	Африкадағы ұлы рифт аңғары қайда?
-5319408622108677412	Католик шіркеуінің реформасы қашан болды?
-5321543575269461176	Альпі картада қайда орналасқан?
-5323843768143221533	Еврей күнтізбесі күнтізбенің қандай түріне жатады?
-5324926320304029436	Ботулизмді тудыратын бактериялар қай жерде жиі кездеседі?
-5328897992446584442	Бұрыштың екі жағының қиылысы бұрыштар деп аталады?
-5332796116435338122	Кариб теңізінің қарақшыларының музыкалық жетекшісі кім?
-533466663597569333	Оңтүстік-Шығыс Азияда климаттың қандай түрі кездеседі?
-533637606445689051	Facebook негізін қалаушылар кім?
-5340598187690674842	Операциялық жүйе компьютер мен пайдаланушы үшін қандай мақсатқа қызмет етеді?
-5346136363625816246	Даунинг көшесі, 10 қашан премьер-Министрдің резиденциясы болды?
-534703981297361693	Селжұқ империясы қашан басталып, аяқталды?
-5347742626945658371	1966 жылғы әлем чемпионатында қай команда екінші орын алды?
-5349256360840444208	Америка Құрама Штаттарының 39-шы президенті кім болды?
-534956058691987986	Картада Титикака көлі қайда орналасқан?
-5350406519547304883	Терідегі абсцесс қалай көрінеді?
-5354418761694523790	Парсектегі жердің күннен орташа қашықтығы?
-5355161466680516156	Бостандық мүсіні кімге негізделген?
-5358343430358342013	Чемпиондар лигасына қанша премьер-лига командасы кіреді?
-5370286657776003314	Акваманның алғашқы комиксі қашан шықты?
-5372788116993637274	Ұлы Гэтсби фильмі қашан шығады?
-5376475157898671271	Терең тыныс алу кезінде кеуде қуысының сол жағындағы ауырсыну?
-5377784909984605625	Км-де жарықтың жылдамдығы қандай?
-537825257090633317	Workd war 2 қашан басталып, аяқталды?
-5380171434680693936	Барокко кезеңі қашан басталып, аяқталды?
-5385367283854401172	Жержаңғақ бұршақ па, жаңғақ па?
-539116526069521306	Лимфа тамырларының негізгі қызметі қандай?
-5392053888506718276	Картада Ұлыбритания қайда орналасқан?
-5396374597580858908	Толығымен сумен қоршалған жер учаскесін сипаттау үшін қандай термин қолданылады?
-5405393500349615128	Америка Құрама Штаттарының 41-ші президенті кім болды?
-5408763339905752083	Сақиналар әміршісінің қанша кітабы бар?
-5409284623191124771	Лимфа оң жақ лимфа түтігіне қайдан келеді?
-5414074625018053417	Кәсіподақтың басты мақсаты қандай?
-5416390126434328240	Қара және мәрмәр теңіздер арасындағы Бұғаз дегеніміз не?
-5418424718828358627	Үндістандағы Моғол империясының негізін қалаушы кім болды?
-5418782234069639586	Нобель сыйлығының мақсаты қандай?
-5420316056765632266	Голливудтың Даңқ аллеясына кім жауапты?
-5430273720359931869	Ұлы рифт аңғары қай елдерде орналасқан?
-5435439283244265186	Сақиналардың иесі сериясының бірінші кітабы?
-5437400228701893849	Түркия әлем картасында қайда орналасқан?
-5442812824429731881	Азаматтық соғыс қашан басталып, аяқталды?
-5450005507106857829	Айдың соңғы фазасы қандай?
-5453417295412273927	Израиль әлем картасында қайда орналасқан?
-5454504228160412454	Болат адамында жасөспірім Кларк кентті кім ойнайды?
-5466942415606039502	Доминикан Республикасы әлемде қай жерде орналасқан?
-5467505061502188985	Президенттік жүйе жанындағы кабинет мүшелері кімге есеп береді?
-5470657651943951313	Жақшаның әртүрлі түрлері қалай аталады?
-54708643409039059	Пидің өмірі фильмі не туралы?
-547161111984444477	Энтомологияның ғылым ретінде негізін қалаушы кім болып саналады?
-5478469528149958563	Ультрон дәуірінің кек алушыларыфильміндегі Танос кім?
-5482124325128148003	Сақиналардың иесі кітабын кім жазды?
-5485998676421928938	АҚШ экономикасы ұлы депрессиядан қашан қалпына келді?
-548620394828976010	Адам ағзасында қанша тіс бар?
-548708429888776673	Қарлы үкілер солтүстік немесе оңтүстік жарты шарда өмір сүре ме?
-5488868768040535566	Ұлы Гэтсби әдебиеттің қай түріне жатады?
-5494577622734751527	O canada қашан ресми ұлттық әнұранға айналды?
-5499100636189248102	Алясканы Америка Құрама Штаттарына қай ел сатты?
-550389913484367824	Екінші дүниежүзілік соғыс кезінде одақтас күштерді қай елдер бірінші болып құрды?
-550552276370681812	Қысқы Олимпиада қашан және қайда басталды?
-5514619809897341139	Рим-католик шіркеуіндегі папалардың рөлі қандай болды?
-5519333699941701526	Олар Гизада пирамидаларды қашан салған?
-5525092099731750177	Олимпиада ойындарын қайта жандандыруды кім бастады?
-5526715071845079177	Пиза мұнарасы қайда орналасқан?
-552777446814087037	2002 жылы әлем кубогын кім жеңіп алды?
-5528105943484764930	1965 жылы АҚШ президенті кім болды?
-553218021274757197	Текшенің қанша шыңы, шеттері мен беттері бар?
-5532191684717020555	1947 жылғы еуропалық қалпына келтіру бағдарламасы жақсы белгілі?
-5535384073093223081	Картада Сахел шөлі қайда?
-5537192114421233097	Германия Мюнхен конференциясында қандай аумақты алды?
-5539931265072791856	Үлкен жарылыс теориясында Бернадетті кім ойнайды?
-5546234992543410970	Пойыздағы Қыздар авторы?
-5559290218167415544	Футболдан әлем чемпионатында кім көп гол соқты?
-5560593536298199590	Need for speed соңғы ойыны дегеніміз не?
-5560819251989857514	Дененің жүйелік қан қысымының рецепторлары қайда орналасқан?
-556859623571443406	Аватар фильмінің режиссері кім?
-5569367622024237115	Көкек құсы жұмыртқаларын қайда салады?
-5570460977877499524	Оңтүстік-Шығыс Азияның қай елінде ең көп халық тұрады?
-5570673413168789803	Компанияның бәсекелестері болмаған кезде бұл қалай аталады?
-5583883415984298563	Еуропадағы қара өлім қайдан пайда болды?
-5595153824222771879	Ғаламның жылу өлімі дегеніміз не?
-5595405338588761062	Нобель сыйлығы үшін ақшалай сыйлық қандай?
-5607271289934322361	Арсенал сөзі қай тілден шыққан?
-5621949656499018117	Сүттегі зиянды бактерияларды жоятын процесті кім ойлап тапты?
-5623577578329446705	Жердегі тіршіліктің негізгі биологиялық құрылымдары деп аталады?
-562401180296105412	Көздің қара бөлігі қалай аталады?
-5627923465352182836	Сіздің асқазаныңыздағы hcl қайдан пайда болады?
-5629057414380484452	Зак пен Кодидің өмірі қашан шықты?
-5633859700906526499	Еуро-2004 ұтып алу үшін Греция кімді жеңді?
-5651133339421487685	Monsters inc-те Майкты кім айтады?
-5654749104508977260	Зарядталған атом қалай аталады?
-5655838805655904918	Америка туындағы қызыл және ақ жолақтар нені білдіреді?
-5657478567227053142	Менің жүрегім мәңгілікке соғатын әнді кім айтты?
-5658100266127000658	Беринг бұғазы әлем картасында қайда орналасқан?
-5661948423115564351	Цереброспинальды сұйықтық қайдан келеді?
-5662140598365604076	Үлкен жарылыс теориясында Раджды ойнайтын актер кім?
-5664832513845856969	1934 жылы Англия королі кім болды?
-5666169625994972264	Ойыншықтар тарихы фильмі қашан шықты?
-5666184786993118685	MacBook pro-дің әртүрлі өлшемдері қандай?
-5670090027999578851	Италияда Систин капелласы қайда?
-5670429633907542999	Дороти сары кірпіш жолда бірінші болып кіммен кездеседі?
-5672357606088377950	Үндістанға теңіз арқылы жеткен алғашқы еуропалық болды?
-5684360886995364487	Олимпиада ойындары АҚШ-та қашан өтті?
-5704715274579328384	2018 жылғы әлем чемпионатының жеңімпазы кім?
-5716254535823012815	Неліктен мимоза жапырақтары қол тигізгенде бүктеледі?
-5722227007777975157	Бірінші Apple ipod қашан шықты?
-5724680637640000721	Әлемдегі ең биік тау қайда?
-5725009254361374834	Адам ағзасындағы тимус безі қай жерде орналасқан?
-5733169624291682130	Кушан империясы қашан басталып, аяқталды?
-5734739850882729302	Андхра-Прадештің астанасы қай қала?
-5743803213389596722	2018 жылы әлем чемпионаты қайда өтеді?
-5743948703686658041	Жүйелік анафилактикалық реакцияның белгілері қандай?
-5753551957569410893	Физика саласы ретінде электрониканың табиғаты?
-5767257633465651179	Эмма Уотсон 'қол жетпейтін болудың артықшылықтары' фильмінде кімді ойнайды?
-5781133497885884343	Үлкен жарылыс теориясында Радж Кутраппалиді кім ойнайды?
-5784538869249918765	Ла Пас картада қайда орналасқан?
-5790612799977809463	2) эвгленидтерде тамақтанудың қандай түрі бар?
-5794974228540423691	Қандай зерттеуші Каролина мен Оклахомаға барып, Миссисипи өзенін тапты?
-5801557995685749268	Әлемдегі хинди тілінің орны қандай?
-5804508485925145044	Айға аяқ басқан бірінші адам және қашан?
-5805677872852033068	Ұлыбритания ЕО-дан шығу үшін қашан дауыс берді?
-5805881038526141508	Оптикалық нерв көзде қайда орналасқан?
-5810054113270921448	Тәуелділік ауруын бір сөзбен сипаттаңыз?
-5813578072103354156	Грек мифологиясындағы трояндық соғыс дегеніміз не?
-5815160952364586165	Тізбектегі вольтметр не істейді?
-5816433854067897033	2018 жылғы футболдан әлем чемпионаты қайда өтеді?
-5820891678309163905	Алтын қақпа көпірінің алғашқы жобасының авторы кім болды?
-5824695847315923178	Асқазанда бөлінетін hcl функциясы қандай?
-5831114403951139304	Финикия алфавиті жазудың қай түрінен дамыды?
-5832609095067975472	Мұхиттың қай бөлігі ең терең?
-5839733358113815228	Америка әлемнің қай бөлігінде орналасқан?
-5840340915655322620	Барлық әлем чемпионаттарында кім көп гол соқты?
-5842731481904704359	Гайана Кариб теңізінің немесе Оңтүстік Американың бөлігі ме?
-5843870569352976683	Премьер-лигада ең көп кубоктар кімде бар?
-5845613708497320006	Доротиді оңтүстікке 'Оз ғажайып сиқыршысы' сапарында кім ертіп жүруді шешеді?
-5848049112126173704	1857 жылғы көтеріліс қай жерде бірінші болып басталды?
-5849682761052784161	Америкада азамат соғысы қашан болды?
-5854601283847437362	Ұлттар Лигасының басты мақсаты қандай?
-5856560295888839048	Google Maps спутниктік суреттерін қайдан алады?
-5876244408048774987	Оңтүстік Америкадағы ең биік тау қандай?
-5887205107443224067	2020 жылы келесі Олимпиада ойындары қайда өтеді?
-5892465921786263989	Картадағы Бостандық мүсіні қайда?
-5892624156846711116	Судан әлемнің қай аймағында орналасқан?
-5900409468503768196	S7 edge қанша уақыттан бері шықты?
-5902087291422384725	Меконг өзені қайдан басталып, аяқталады?
-5922316249504337492	Жер орбитасына шыққан алғашқы адам кім болды?
-5923813136089788845	1867 жылы Америка Құрама Штаттары Алясканы қай елден сатып алды?
-5925662814292447202	Меланоциттер терінің қай қабатында орналасқан?
-5931163283933852158	Ми қыртысының екі жартысын не байланыстырады?
-593212502745785530	Үндістан мен Пәкістан қай аумақ үшін соғысқан?
-5940720863047545745	Тақтар ойыны шоуы қашан басталды?
-5963386325061113460	Мұрыннан су ағып жатқанда сұйықтық қайдан пайда болады?
-5965419513459471121	Еуропалық империяны кім құрды және 800 жылы Рим императоры болды?
-5967057569927078710	Кіндік функциясы қандай?
-59766523697029283	Әлемдегі ең көп сатылатын бейне ойын қандай?
-5983854377585149149	Герундтар ағылшын тілінде нені білдіреді?
-6005301834732808875	Чернобыль ядролық апаты қашан болды?
-601256144422855149	Университеттер терминінің бастапқы мағынасы қандай болды?
-6014852644398644046	Медицина саласында тестілеу үшін қолданылатын биурет сынағы дегеніміз не?
-6030049862570462270	Қалқанша безі адам ағзасында қай жерде орналасқан?
-6046868053438384973	Нөлдік меридиан қалай аталады?
-6052251171363140490	Жылқы үйі қалай аталады?
-6062914836450809611	Пиза мұнарасы қай қалада орналасқан?
-6068202203283993989	Олар 2018 жылғы қысқы Олимпиада ойындарын қайда өткізеді?
-6078872497184286373	Чек берілген кезде қолма-қол ақша төленетін Тарап деп аталады?
-6082642191184703430	Оғаш нәрселердің 1 маусымы қашан болады?
-6097662909378606918	Чехияда қай тілде сөйлейді?
-6109646067200054774	Флорида бұғазы картада қайда орналасқан?
-611142052860409673	Оңтүстік Африка әлем картасында қайда орналасқан?
-6128433723769555900	Италия мен Германия қашан одақ құрды?
-6129794042384027245	Электр шамын ойлап тапқан ғалым кім болды?
-6130046198622883030	Миссисипи өзені мұхитқа қайда құяды?
-6147261354261752383	Электр тогының магнит өрісін кім ашты?
-6154414235978548329	Қалампыр өсімдіктің қай бөлігінен алынады?
-615544353570120068	Өркеш киттің орташа салмағы қандай?
-6156867264486517239	Канзас АҚШ-тың қай бөлігінде орналасқан?
-6161807819104254897	Теңіз жұлдыздарының неше түрі бар?
-6163325587955667194	Роман Еуропада әдебиеттің ерекше түрі ретінде пайда болды?
-6163679231239487896	Куала-Лумпур картада қайда орналасқан?
-6171935025617960037	1998 жылы қысқы олимпиадалық спорт түріне не айналды?
-6172697741388525355	Дауылға дайындалайық деп кім айтты?
-6175119129640813593	Илиадада трояндық соғысты кім бастады?
-6190498795032696191	Үйрек тұмсығы бар платипусты қайдан табуға болады?
-6190720900089634132	Жер сағатын тойлаудың мақсаты қандай?
-6191073694350415681	Систин капелласы дегеніміз не және ол қайда орналасқан?
-6198297422558013603	Бэтмендегі Джокердің шын аты қандай болды?
-6204991031779608060	АҚШ демократтарының көшбасшысы кім?
-6205931105851876832	Варшава шарты Альянсының құрамына қандай мемлекеттер кірді?
-6206454827959632802	Фронттың қай түрімен суық ауа жылы ауаға ауысады?
-6207351324789163687	Пайдаланушыларға интернетті шарлауға мүмкіндік беретін бағдарламалық жасақтама түрі?
-6210630139036550921	Британ империясының доминионы дегеніміз не?
-6210836530811478174	Гилгамеш эпосы оқиғасы қайдан пайда болды?
-6214524199324392559	Оң жақ атриумдағы қан қайдан келеді?
-6220559694582778691	Фронттың қай түрі бірнеше күн жаңбыр мен бұлтты тудыруы мүмкін?
-6240940597829233043	Нарния шежіресінің авторы кім болды?
-6245085685499681508	Картада Солтүстік теңіз қайда орналасқан?
-6245414711755818097	Орта шоуы қайда өтеді?
-6246449496633155413	Макалистер үйде жалғыз қайда барады?
-6246850405768198015	ФИФА Конфедерация Кубогы қайда өтеді?
-6247377462088195530	Деректер қатты дискіде қайда сақталады?
